bank,review,rating,date,source,normalized_date
BOA,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,Google Play,2024-09-26
BOA,Great UI and seamless UX. I love it!!,5,2024-09-25,Google Play,2024-09-25
BOA,That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,Google Play,2024-09-25
BOA,It's easy used to operate program and secured 👍👍,4,2024-09-25,Google Play,2024-09-25
BOA,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,Google Play,2024-09-21
BOA,Amazing,5,2024-09-19,Google Play,2024-09-19
BOA,Great app with great services,5,2024-09-19,Google Play,2024-09-19
BOA,Yes active user,5,2024-09-17,Google Play,2024-09-17
BOA,Shameful,1,2024-09-17,Google Play,2024-09-17
BOA,The worest app ever made i would not recommende for no one,1,2024-09-16,Google Play,2024-09-16
BOA,Good application,5,2024-09-16,Google Play,2024-09-16
BOA,I like,5,2024-09-16,Google Play,2024-09-16
BOA,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,Google Play,2024-09-15
BOA,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,Google Play,2024-09-15
BOA,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,Google Play,2024-09-14
BOA,It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,Google Play,2024-09-14
BOA,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,Google Play,2024-09-14
BOA,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,Google Play,2024-09-13
BOA,Bes and freindly app,5,2024-09-13,Google Play,2024-09-13
BOA,It doesn't work.,1,2024-09-12,Google Play,2024-09-12
BOA,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,Google Play,2024-09-11
BOA,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,Google Play,2024-09-11
BOA,Smart technology,5,2024-09-10,Google Play,2024-09-10
BOA,Yegema app tish🪨,1,2024-09-08,Google Play,2024-09-08
BOA,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,Google Play,2024-09-07
BOA,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,Google Play,2024-09-06
BOA,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,Google Play,2024-09-06
BOA,Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,Google Play,2024-09-05
BOA,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,Google Play,2024-09-05
BOA,Fast one,3,2024-09-04,Google Play,2024-09-04
BOA,Nice looking app but a terrible user experience.,1,2024-09-03,Google Play,2024-09-03
BOA,The worest MB app ever!!🙄,1,2024-09-02,Google Play,2024-09-02
BOA,It is ok,5,2024-09-01,Google Play,2024-09-01
BOA,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,Google Play,2024-08-30
BOA,Apollo's,1,2024-08-29,Google Play,2024-08-29
BOA,The worst experience ever,1,2024-08-29,Google Play,2024-08-29
BOA,Hussenaliumar,5,2024-08-29,Google Play,2024-08-29
BOA,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,Google Play,2024-08-28
BOA,It is not work for my device,5,2024-08-27,Google Play,2024-08-27
BOA,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,Google Play,2024-08-26
BOA,The worst app ever,1,2024-08-26,Google Play,2024-08-26
BOA,Betanya Gebre,3,2024-08-23,Google Play,2024-08-23
BOA,I dont recommand it to any one,1,2024-08-23,Google Play,2024-08-23
BOA,Excellent app,5,2024-08-21,Google Play,2024-08-21
BOA,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,Google Play,2024-08-20
BOA,ትርሃስ,5,2024-08-19,Google Play,2024-08-19
BOA,Gio,4,2024-08-19,Google Play,2024-08-19
BOA,App isn't working,1,2024-08-18,Google Play,2024-08-18
BOA,so far good but always it lugs,3,2024-08-17,Google Play,2024-08-17
BOA,Don't trust this bank and its service.,1,2024-08-16,Google Play,2024-08-16
BOA,"I can not open and use the application,please help me!",5,2024-08-15,Google Play,2024-08-15
BOA,Horrible,1,2024-08-14,Google Play,2024-08-14
BOA,Mostly not working 😑,1,2024-08-14,Google Play,2024-08-14
BOA,Awesome 👌,5,2024-08-12,Google Play,2024-08-12
BOA,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,Google Play,2024-08-12
BOA,Very poor app b/c highly slow to open the app,1,2024-08-12,Google Play,2024-08-12
BOA,Wedi Tekle .,5,2024-08-11,Google Play,2024-08-11
BOA,Bad app📱👎👎👎,1,2024-08-11,Google Play,2024-08-11
BOA,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,Google Play,2024-08-11
BOA,Nice appp,5,2024-08-11,Google Play,2024-08-11
BOA,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,Google Play,2024-08-10
BOA,Gooood app my dear,5,2024-08-10,Google Play,2024-08-10
BOA,Harun tamam galanaa,3,2024-08-09,Google Play,2024-08-09
BOA,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,Google Play,2024-08-08
BOA,Gamebela,1,2024-08-08,Google Play,2024-08-08
BOA,so poor app to use can't start up when open the app,1,2024-08-08,Google Play,2024-08-08
BOA,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07,Google Play,2024-08-07
BOA,Good job,5,2024-08-07,Google Play,2024-08-07
BOA,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07,Google Play,2024-08-07
BOA,Bad app .,1,2024-08-06,Google Play,2024-08-06
BOA,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,Google Play,2024-08-06
BOA,Review,5,2024-08-06,Google Play,2024-08-06
BOA,Goood,4,2024-08-06,Google Play,2024-08-06
BOA,👎👎👎👎👎👎👎👎👎,1,2024-08-06,Google Play,2024-08-06
BOA,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,Google Play,2024-08-04
BOA,The previous version is better it doesn't work,1,2024-08-04,Google Play,2024-08-04
BOA,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,Google Play,2024-08-03
BOA,ok,5,2024-08-03,Google Play,2024-08-03
BOA,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,Google Play,2024-08-03
BOA,It's a useless app,1,2024-08-02,Google Play,2024-08-02
BOA,"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,Google Play,2024-08-01
BOA,Poor network,1,2024-08-01,Google Play,2024-08-01
BOA,Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,Google Play,2024-07-31
BOA,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,Google Play,2024-07-31
BOA,"It's not working totally, what a useless app is it,",1,2024-07-31,Google Play,2024-07-31
BOA,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,Google Play,2024-07-31
BOA,this is so disappointing app 😞,1,2024-07-31,Google Play,2024-07-31
BOA,አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,Google Play,2024-07-29
BOA,Nays,5,2024-07-28,Google Play,2024-07-28
BOA,The worst app,1,2024-07-28,Google Play,2024-07-28
BOA,it can't even open and only display error messages,1,2024-07-27,Google Play,2024-07-27
BOA,not active,1,2024-07-27,Google Play,2024-07-27
BOA,To get good quality,5,2024-07-27,Google Play,2024-07-27
BOA,አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,Google Play,2024-07-26
BOA,uselss app dont download,1,2024-07-26,Google Play,2024-07-26
BOA,"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,Google Play,2024-07-25
BOA,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,Google Play,2024-07-25
BOA,Corrupted and poor app,1,2024-07-24,Google Play,2024-07-24
BOA,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,Google Play,2024-07-24
BOA,FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,Google Play,2024-07-23
BOA,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,Google Play,2024-07-23
BOA,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,Google Play,2024-07-23
BOA,Poor application. It turned off by itself,1,2024-07-23,Google Play,2024-07-23
BOA,Allowed,5,2024-07-23,Google Play,2024-07-23
BOA,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,Google Play,2024-07-23
BOA,we want international mobile banking,1,2024-07-22,Google Play,2024-07-22
BOA,"screenshot isn't working, Please modify it",2,2024-07-22,Google Play,2024-07-22
BOA,Naziriet measho 89160437,1,2024-07-22,Google Play,2024-07-22
BOA,Ahmed Mohammed husen,3,2024-07-21,Google Play,2024-07-21
BOA,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Google Play,2024-07-19
BOA,I have experiance,5,2024-07-19,Google Play,2024-07-19
BOA,The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,Google Play,2024-07-19
BOA,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,Google Play,2024-07-19
BOA,ርይርፍ,3,2024-07-19,Google Play,2024-07-19
BOA,The previous application is much better than this one,1,2024-07-18,Google Play,2024-07-18
BOA,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,Google Play,2024-07-18
BOA,mal,5,2024-07-16,Google Play,2024-07-16
BOA,It is not working at all,1,2024-07-16,Google Play,2024-07-16
BOA,Excellent,5,2024-07-16,Google Play,2024-07-16
BOA,The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,Google Play,2024-07-16
BOA,😞😞😞😞,1,2024-07-16,Google Play,2024-07-16
BOA,😡😡😡😡😡😡😡,1,2024-07-15,Google Play,2024-07-15
BOA,The worst banking app,1,2024-07-15,Google Play,2024-07-15
BOA,The app is constantly crashing and freezing when to send to BOA customers' accounts.,1,2024-07-15,Google Play,2024-07-15
BOA,No work app,5,2024-07-15,Google Play,2024-07-15
BOA,Is ok but stop sundenly,5,2024-07-15,Google Play,2024-07-15
BOA,🤷🤷🤷,3,2024-07-15,Google Play,2024-07-15
BOA,experienced,5,2024-07-14,Google Play,2024-07-14
BOA,Very poor app. Its Always cresh and not compatible,2,2024-07-13,Google Play,2024-07-13
BOA,"It's not functional at all. It keeps saying ""error"". Unable to activate.",1,2024-07-13,Google Play,2024-07-13
BOA,I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,1,2024-07-13,Google Play,2024-07-13
BOA,The new app is very good,5,2024-07-13,Google Play,2024-07-13
BOA,It's very good but sometimes isn't work probably,5,2024-07-12,Google Play,2024-07-12
BOA,It doesn't work,1,2024-07-12,Google Play,2024-07-12
BOA,ጭራሽ አይነፋም,1,2024-07-12,Google Play,2024-07-12
BOA,"This is the most stupid app I've seen, why would I turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. There are a lot of people who need developer option for different reasons. Please for the sake of the bank, fix this thing... Even the most secure international banking apps don't require it. Not to mention the lag and crashes",1,2024-07-12,Google Play,2024-07-12
BOA,The worst mobile banking app,1,2024-07-11,Google Play,2024-07-11
BOA,It is not fast,3,2024-07-11,Google Play,2024-07-11
BOA,Useless,1,2024-07-11,Google Play,2024-07-11
BOA,The app keeps crashing it stops responding while I'm using it or trying to open the app. Now I have to go to the bank in person to do any banking activities. In short it is the worst mobile banking system in Ethiopia,1,2024-07-11,Google Play,2024-07-11
BOA,ሀየ,5,2024-07-10,Google Play,2024-07-10
BOA,Too late!,1,2024-07-10,Google Play,2024-07-10
BOA,No work,5,2024-07-10,Google Play,2024-07-10
BOA,"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",5,2024-07-09,Google Play,2024-07-09
BOA,After update it doesn't work well,2,2024-07-09,Google Play,2024-07-09
BOA,Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,Google Play,2024-07-08
BOA,Good but Very slow.,1,2024-07-08,Google Play,2024-07-08
BOA,Very good app,5,2024-07-07,Google Play,2024-07-07
BOA,"It is so bad apps ,it doesn't work",1,2024-07-06,Google Play,2024-07-06
BOA,"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,Google Play,2024-07-06
BOA,It usually crashes and unable to process also it request to off the developer options,1,2024-07-05,Google Play,2024-07-05
BOA,Miliyone.,5,2024-07-05,Google Play,2024-07-05
BOA,Workneh girmamo,5,2024-07-05,Google Play,2024-07-05
BOA,🙏🙏🙏,5,2024-07-05,Google Play,2024-07-05
BOA,"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",1,2024-07-04,Google Play,2024-07-04
BOA,Is it even working these days? Please check it.,1,2024-07-04,Google Play,2024-07-04
BOA,"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,Google Play,2024-07-04
BOA,Please make it functional.,5,2024-07-03,Google Play,2024-07-03
BOA,its best app but its don't working in poor connection area so,5,2024-07-03,Google Play,2024-07-03
BOA,Please Recover thank you,5,2024-07-02,Google Play,2024-07-02
BOA,This app doesn't work,1,2024-06-30,Google Play,2024-06-30
BOA,"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,Google Play,2024-06-27
BOA,the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,Google Play,2024-06-27
BOA,It demands to disable developer option.,1,2024-06-27,Google Play,2024-06-27
BOA,"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,Google Play,2024-06-26
BOA,Open Open service,5,2024-06-26,Google Play,2024-06-26
BOA,አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,Google Play,2024-06-25
BOA,Its not working.,1,2024-06-24,Google Play,2024-06-24
BOA,"Riddled with crashes, cant use it anymore. Very frustrating!",1,2024-06-20,Google Play,2024-06-20
BOA,Always error occured. The worst app ever,1,2024-06-20,Google Play,2024-06-20
BOA,ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,1,2024-06-20,Google Play,2024-06-20
BOA,Excellent service,5,2024-06-19,Google Play,2024-06-19
BOA,It's not convenient,1,2024-06-17,Google Play,2024-06-17
BOA,meskelu Metku,5,2024-06-17,Google Play,2024-06-17
BOA,Verry nice,5,2024-06-17,Google Play,2024-06-17
BOA,It has become the most unreliable mibile banking app ever.,1,2024-06-16,Google Play,2024-06-16
BOA,"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",2,2024-06-13,Google Play,2024-06-13
BOA,The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,5,2024-06-13,Google Play,2024-06-13
BOA,👍👍👍,5,2024-06-12,Google Play,2024-06-12
BOA,Really Bank,5,2024-06-12,Google Play,2024-06-12
BOA,I like the the bank of Abyssinia is the best first bank of Ethiopia,1,2024-06-11,Google Play,2024-06-11
BOA,The app is not good need a few work,3,2024-06-11,Google Play,2024-06-11
BOA,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,2024-06-11,Google Play,2024-06-11
BOA,"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",1,2024-06-10,Google Play,2024-06-10
BOA,excellent service,5,2024-06-10,Google Play,2024-06-10
BOA,You are beutiful,5,2024-06-09,Google Play,2024-06-09
BOA,The best app,5,2024-06-06,Google Play,2024-06-06
BOA,አይሰራም አፑ ለምንድነው,1,2024-06-06,Google Play,2024-06-06
BOA,Awful,1,2024-06-06,Google Play,2024-06-06
BOA,Developer option to be off really,1,2024-06-06,Google Play,2024-06-06
BOA,Good app boa,5,2024-06-06,Google Play,2024-06-06
BOA,I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,1,2024-06-06,Google Play,2024-06-06
BOA,"Worest app, it cannot be downloaded",2,2024-06-05,Google Play,2024-06-05
BOA,😭😭😭😭😭😭😭,1,2024-06-05,Google Play,2024-06-05
BOA,slow only some times the wey it is veary nice app,5,2024-06-05,Google Play,2024-06-05
BOA,ok yes,5,2024-06-04,Google Play,2024-06-04
BOA,It's nice apps,1,2024-06-04,Google Play,2024-06-04
BOA,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,2024-06-03,Google Play,2024-06-03
BOA,Excited by your service,5,2024-06-02,Google Play,2024-06-02
BOA,Kerfafa new,1,2024-06-01,Google Play,2024-06-01
BOA,ABDU MUDESR,2,2024-06-01,Google Play,2024-06-01
BOA,"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",1,2024-05-31,Google Play,2024-05-31
BOA,It is Good to save time 👌👌,3,2024-05-31,Google Play,2024-05-31
BOA,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,2024-05-30,Google Play,2024-05-30
BOA,What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,Google Play,2024-05-29
BOA,Ayseram,1,2024-05-28,Google Play,2024-05-28
Dashen,qaasim Aliyyi,5,2025-06-11,Google Play,2025-06-11
Dashen,good,5,2025-06-10,Google Play,2025-06-10
Dashen,very good .,5,2025-06-09,Google Play,2025-06-09
Dashen,this app is good for you guys,5,2025-06-09,Google Play,2025-06-09
Dashen,wow,5,2025-06-09,Google Play,2025-06-09
Dashen,kalid,5,2025-06-08,Google Play,2025-06-08
Dashen,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Google Play,2025-06-07
Dashen,love,3,2025-06-06,Google Play,2025-06-06
Dashen,መቸሸጠ,5,2025-06-03,Google Play,2025-06-03
Dashen,gadaa,5,2025-06-01,Google Play,2025-06-01
Dashen,Massive upgrade from the Amole app.,5,2025-05-31,Google Play,2025-05-31
Dashen,very good for this app,5,2025-05-31,Google Play,2025-05-31
Dashen,top,5,2025-05-31,Google Play,2025-05-31
Dashen,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Google Play,2025-05-31
Dashen,Wow,5,2025-05-30,Google Play,2025-05-30
Dashen,wow to it saff and this app,5,2025-05-30,Google Play,2025-05-30
Dashen,it too slow,3,2025-05-29,Google Play,2025-05-29
Dashen,ዳሽን ባንክ ይለያል,4,2025-05-28,Google Play,2025-05-28
Dashen,real life changer,5,2025-05-28,Google Play,2025-05-28
Dashen,👍👍👍,5,2025-05-28,Google Play,2025-05-28
Dashen,nice application,5,2025-05-27,Google Play,2025-05-27
Dashen,useless app ever loading take long,1,2025-05-27,Google Play,2025-05-27
Dashen,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Google Play,2025-05-26
Dashen,very useful App,1,2025-05-26,Google Play,2025-05-26
Dashen,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Google Play,2025-05-26
Dashen,Wawww,5,2025-05-24,Google Play,2025-05-24
Dashen,it is good but some times says duplicate transaction why?,5,2025-05-24,Google Play,2025-05-24
Dashen,very Nice,5,2025-05-23,Google Play,2025-05-23
Dashen,its best,5,2025-05-23,Google Play,2025-05-23
Dashen,it is not as good as to the other mobile bank app.,1,2025-05-22,Google Play,2025-05-22
Dashen,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Google Play,2025-05-22
Dashen,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Google Play,2025-05-20
Dashen,The best app ever in finance sector,5,2025-05-18,Google Play,2025-05-18
Dashen,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Google Play,2025-05-18
Dashen,dashen bank or dashen super app?,1,2025-05-17,Google Play,2025-05-17
Dashen,wowwwe app,5,2025-05-17,Google Play,2025-05-17
Dashen,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Google Play,2025-05-17
Dashen,always lagging,1,2025-05-16,Google Play,2025-05-16
Dashen,Amazing Application...,5,2025-05-16,Google Play,2025-05-16
Dashen,Fantastic,5,2025-05-16,Google Play,2025-05-16
Dashen,"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Google Play,2025-05-15
Dashen,its my choice,5,2025-05-15,Google Play,2025-05-15
Dashen,wow apo,5,2025-05-15,Google Play,2025-05-15
Dashen,awesome app keep going,5,2025-05-14,Google Play,2025-05-14
Dashen,👍,5,2025-05-14,Google Play,2025-05-14
Dashen,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Google Play,2025-05-14
Dashen,Game changer,5,2025-05-13,Google Play,2025-05-13
Dashen,Totally amazing,5,2025-05-13,Google Play,2025-05-13
Dashen,super 😎,5,2025-05-13,Google Play,2025-05-13
Dashen,what a helpful app!!!!,5,2025-05-13,Google Play,2025-05-13
Dashen,Good,4,2025-05-13,Google Play,2025-05-13
Dashen,nice,5,2025-05-13,Google Play,2025-05-13
Dashen,"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Google Play,2025-05-12
Dashen,fast,5,2025-05-12,Google Play,2025-05-12
Dashen,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Google Play,2025-05-12
Dashen,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",4,2025-05-10,Google Play,2025-05-10
Dashen,Amazing app super easy to use and best design. loved it.,5,2025-05-09,Google Play,2025-05-09
Dashen,its the best ever,5,2025-05-09,Google Play,2025-05-09
Dashen,excellent game changer App,5,2025-05-08,Google Play,2025-05-08
Dashen,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Google Play,2025-05-03
Dashen,it seems me logging out within minutes,1,2025-05-03,Google Play,2025-05-03
Dashen,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Google Play,2025-05-03
Dashen,yes i want dashen super open,5,2025-05-02,Google Play,2025-05-02
Dashen,Best App,5,2025-05-02,Google Play,2025-05-02
Dashen,faster than this version,5,2025-05-01,Google Play,2025-05-01
Dashen,"Best UI mobile banking app, props to design team",5,2025-04-30,Google Play,2025-04-30
Dashen,thank you,4,2025-04-30,Google Play,2025-04-30
Dashen,great app,5,2025-04-30,Google Play,2025-04-30
Dashen,bad.,1,2025-04-30,Google Play,2025-04-30
Dashen,Dashen bank always one step ahead,5,2025-04-30,Google Play,2025-04-30
Dashen,dashen super app is secure band very easy,5,2025-04-29,Google Play,2025-04-29
Dashen,It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Google Play,2025-04-29
Dashen,best app I have ever seen,5,2025-04-29,Google Play,2025-04-29
Dashen,best of best,5,2025-04-29,Google Play,2025-04-29
Dashen,waw,5,2025-04-28,Google Play,2025-04-28
Dashen,best app,5,2025-04-28,Google Play,2025-04-28
Dashen,Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Google Play,2025-04-28
Dashen,wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Google Play,2025-04-28
Dashen,wow appl,5,2025-04-28,Google Play,2025-04-28
Dashen,why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Google Play,2025-04-27
Dashen,very nice,5,2025-04-26,Google Play,2025-04-26
Dashen,great,4,2025-04-26,Google Play,2025-04-26
Dashen,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Google Play,2025-04-25
Dashen,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Google Play,2025-04-24
Dashen,Very easy and Fast.,5,2025-04-24,Google Play,2025-04-24
Dashen,Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Google Play,2025-04-24
