review_id,review_text,sentiment_label,sentiment_score,bank,rating,clean_text,theme
728,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,negative,0.999760091304779,BOA,1,crash frequently stable overall need improvement huge bank need well app current,"UI/UX, Feature Request"
729,ርይርፍ,negative,0.6970565915107727,BOA,3,ርይርፍ,Other
730,The previous application is much better than this one,positive,0.9991149306297302,BOA,1,previous application well,Other
731,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",negative,0.9994294047355652,BOA,1,bad app wise invest money like cbe app incon image app well ui invest hire professional developer company improve,"Transaction, Negative Feedback"
732,mal,negative,0.9996137022972108,BOA,5,mal,Other
733,It is not working at all,negative,0.9997811913490297,BOA,1,work,Other
734,Excellent,positive,0.9998434782028198,BOA,5,excellent,Positive Feedback
735,The poorest mobile banking survice ever. Only error reports frequently,negative,0.999705970287323,BOA,1,poor mobile banking survice error report frequently,Negative Feedback
738,The worst banking app,negative,0.9998050332069396,BOA,1,bad banking app,Negative Feedback
739,The app is constantly crashing and freezing when to send to BOA customers' accounts.,negative,0.9988401532173156,BOA,1,app constantly crash freeze send boa customer account,"UI/UX, Transaction, Customer Support"
740,No work app,negative,0.9968982934951782,BOA,5,work app,Other
741,Is ok but stop sundenly,positive,0.9309312105178832,BOA,5,ok stop sundenly,Other
743,experienced,positive,0.9950610995292664,BOA,5,experience,Other
744,Very poor app. Its Always cresh and not compatible,negative,0.999818742275238,BOA,2,poor app cresh compatible,Negative Feedback
745,"It's not functional at all. It keeps saying ""error"". Unable to activate.",negative,0.9998112320899964,BOA,1,functional keep say error unable activate,User Experience
746,I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,negative,0.998315453529358,BOA,1,believe abyssinia develop kind trash app lot issue,Other
747,The new app is very good,positive,0.9998589754104614,BOA,5,new app good,Positive Feedback
748,It's very good but sometimes isn't work probably,negative,0.937102735042572,BOA,5,good work probably,Positive Feedback
749,It doesn't work,negative,0.9997813105583192,BOA,1,work,Other
750,ጭራሽ አይነፋም,negative,0.7850590348243713,BOA,1,ጭራሽ አይነፋም,Other
751,"This is the most stupid app I've seen, why would I turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. There are a lot of people who need developer option for different reasons. Please for the sake of the bank, fix this thing... Even the most secure international banking apps don't require it. Not to mention the lag and crashes",negative,0.9997655749320984,BOA,1,stupid app see turn developer mode app secure clearly indicate app poor implementation unskilled developer lot people need developer option different reason sake bank fix thing secure international banking app require mention lag crash,"UI/UX, Security, Feature Request, Negative Feedback"
752,The worst mobile banking app,negative,0.9997923970222472,BOA,1,bad mobile banking app,Negative Feedback
753,It is not fast,negative,0.99720698595047,BOA,3,fast,Other
754,Useless,negative,0.9997991919517516,BOA,1,useless,"Negative Feedback, User Experience"
755,The app keeps crashing it stops responding while I'm using it or trying to open the app. Now I have to go to the bank in person to do any banking activities. In short it is the worst mobile banking system in Ethiopia,negative,0.9997914433479308,BOA,1,app keep crash stop respond try open app bank person banking activity short bad mobile banking system ethiopia,"UI/UX, Negative Feedback"
756,ሀየ,negative,0.6970565915107727,BOA,5,ሀየ,Other
757,Too late!,negative,0.9988941550254822,BOA,1,late,Other
758,No work,negative,0.999386191368103,BOA,5,work,Other
759,"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",positive,0.9995549321174622,BOA,5,pretty good banking app lack thing ui speed app overall good application thank,Positive Feedback
760,After update it doesn't work well,negative,0.9996452331542968,BOA,2,update work,UI/UX
761,Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,negative,0.9983060359954834,BOA,1,error occur try day tele birr user find ለራሴ አዝዤ,User Experience
762,Good but Very slow.,positive,0.9877548813819884,BOA,1,good slow,"UI/UX, Positive Feedback"
763,Very good app,positive,0.9998675584793092,BOA,5,good app,Positive Feedback
764,"It is so bad apps ,it doesn't work",negative,0.9998026490211488,BOA,1,bad app work,Negative Feedback
765,"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",negative,0.9991281628608704,BOA,1,go use app trash app care app bank rate,User Experience
766,It usually crashes and unable to process also it request to off the developer options,negative,0.9996892213821412,BOA,1,usually crash unable process request developer option,"UI/UX, Feature Request"
767,Miliyone.,negative,0.9675788879394532,BOA,5,miliyone,Other
768,Workneh girmamo,positive,0.9400009512901306,BOA,5,workneh girmamo,Other
770,"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",negative,0.9974097609519958,BOA,1,believe day age major bank country understand have work mobile payment option survive decide account cbe awash bother useless app,"Transaction, Feature Request, Negative Feedback, User Experience"
771,Is it even working these days? Please check it.,positive,0.9892704486846924,BOA,1,work day check,Other
772,"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",negative,0.9995259046554564,BOA,1,app essentially unusable ask disable developer mode disabled crash work wifi datum crash,UI/UX
773,Please make it functional.,positive,0.9997920393943788,BOA,5,functional,User Experience
774,its best app but its don't working in poor connection area so,negative,0.9705929756164552,BOA,5,good app work poor connection area,"Positive Feedback, Negative Feedback"
775,Please Recover thank you,positive,0.9997314810752868,BOA,5,recover thank,Positive Feedback
776,This app doesn't work,negative,0.9997921586036682,BOA,1,app work,Other
777,"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",negative,0.9726091623306274,BOA,1,app run fine take like forever open main dashboard crash guy get to step need app way fast,"UI/UX, Feature Request"
778,the underrated app I've ever seen and ur banking system is Soo Idiocracy,negative,0.9977184534072876,BOA,1,underrated app see ur banking system soo idiocracy,UI/UX
779,It demands to disable developer option.,negative,0.9994282126426696,BOA,1,demand disable developer option,Feature Request
780,"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",negative,0.999635934829712,BOA,1,month transaction app disappointing bank abyssinia currently near bank work place bank turn bad bank country day day respond customer update system year long think train customer service operator,"UI/UX, Transaction, Customer Support, Negative Feedback"
781,Open Open service,positive,0.9997770190238952,BOA,5,open open service,Customer Support
782,አፑ በጣም አስቸጋሪ ሆኗል,negative,0.8616330027580261,BOA,1,አፑ በጣም አስቸጋሪ ሆኗል,Other
783,Its not working.,negative,0.9997856020927428,BOA,1,work,Other
784,"Riddled with crashes, cant use it anymore. Very frustrating!",negative,0.9994331002235411,BOA,1,riddle crash not use anymore frustrating,"UI/UX, User Experience"
785,Always error occured. The worst app ever,negative,0.9997997879981996,BOA,1,error occur bad app,Negative Feedback
786,ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,negative,0.96113383769989,BOA,1,ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ app ዛግግግ ነው ያረገኝ,Other
787,Excellent service,positive,0.9998576641082764,BOA,5,excellent service,"Customer Support, Positive Feedback"
788,It's not convenient,negative,0.9998067021369934,BOA,1,convenient,User Experience
789,meskelu Metku,positive,0.8474318981170654,BOA,5,meskelu metku,Other
790,Verry nice,positive,0.9997273087501526,BOA,5,verry nice,Positive Feedback
791,It has become the most unreliable mibile banking app ever.,negative,0.999081015586853,BOA,1,unreliable mibile banking app,Other
792,"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",negative,0.946504294872284,BOA,2,አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ ነገር ግን network በጣም ነዉ እሚያስቸገረው,UI/UX
793,The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,negative,0.9998160004615784,BOA,5,poor mobile banking see industry stable login post transaction attractive error report frequently,"Account Access, Transaction, Negative Feedback"
795,Really Bank,positive,0.9820581078529358,BOA,5,bank,Other
796,I like the the bank of Abyssinia is the best first bank of Ethiopia,positive,0.999809205532074,BOA,1,like bank abyssinia good bank ethiopia,Positive Feedback
797,The app is not good need a few work,negative,0.9997538924217224,BOA,3,app good need work,"Feature Request, Positive Feedback"
798,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",negative,0.9997610449790956,BOA,1,bad mob app see slow uncomfortable stupid well learn good app tele birr release update bad,"UI/UX, Positive Feedback, Negative Feedback"
799,"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",negative,0.9994435906410216,BOA,1,unreliable expensive service time work day complete transaction charge unworthy service recommend bank app,"Transaction, Customer Support"
800,excellent service,positive,0.9998576641082764,BOA,5,excellent service,"Customer Support, Positive Feedback"
801,You are beutiful,negative,0.8399409055709839,BOA,5,beutiful,Other
802,The best app,positive,0.9998469352722168,BOA,5,good app,Positive Feedback
803,አይሰራም አፑ ለምንድነው,negative,0.8337252736091614,BOA,1,አይሰራም አፑ ለምንድነው,Other
804,Awful,negative,0.9997954964637756,BOA,1,awful,Other
805,Developer option to be off really,negative,0.9903939366340636,BOA,1,developer option,Feature Request
806,Good app boa,positive,0.999842882156372,BOA,5,good app boa,Positive Feedback
807,I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,negative,0.9997298121452332,BOA,1,disappointed recent change app disable developer option functionality unnecessary previous version offer user friendly experience,"UI/UX, Feature Request, Negative Feedback, User Experience"
808,"Worest app, it cannot be downloaded",negative,0.9979676604270936,BOA,2,worest app download,Other
810,slow only some times the wey it is veary nice app,positive,0.949857532978058,BOA,5,slow time wey veary nice app,"UI/UX, Positive Feedback"
811,ok yes,positive,0.9997628331184388,BOA,5,ok yes,Other
812,It's nice apps,positive,0.999875545501709,BOA,1,nice app,Positive Feedback
813,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,negative,0.9997871518135072,BOA,1,wow disgrace boa app barely work slow return error,"UI/UX, Positive Feedback"
814,Excited by your service,positive,0.9997963309288024,BOA,5,excite service,Customer Support
815,Kerfafa new,positive,0.8148752450942993,BOA,1,kerfafa new,Other
816,ABDU MUDESR,positive,0.7394681572914124,BOA,2,abdu mudesr,Other
817,"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",negative,0.9996273517608644,BOA,1,bad mobile banking app load like perfect wifi data connection manage network issue finally app make hard send money,"UI/UX, Transaction, Positive Feedback, Negative Feedback"
818,It is Good to save time 👌👌,positive,0.9998168349266052,BOA,3,good save time,Positive Feedback
819,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",negative,0.9996848106384276,BOA,1,sorry kind stupid developer think app fast disable developer mode see degeneracy entire life rid feature,Feature Request
820,What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,negative,0.9991626739501952,BOA,1,purpose point allow screenshot recipe transfer,Transaction
821,Ayseram,negative,0.6560930013656616,BOA,1,ayseram,Other
822,Worst banking app ever,negative,0.9997898936271667,BOA,1,bad banking app,Negative Feedback
823,not bad,positive,0.9995881915092468,BOA,1,bad,Negative Feedback
824,good,positive,0.999816119670868,Dashen,5,good,Positive Feedback
825,very good .,positive,0.9998475313186646,Dashen,5,good,Positive Feedback
826,this app is good for you guys,positive,0.9998170733451844,Dashen,5,app good guy,Positive Feedback
827,wow,positive,0.999592125415802,Dashen,5,wow,Positive Feedback
828,kalid,positive,0.8998875617980957,Dashen,5,kalid,Other
829,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,negative,0.9904449582099916,Dashen,2,like mobile banking app overall user interface navigation awesome lack instant response deposit withdraw money,"Transaction, Customer Support, Positive Feedback, User Experience"
830,love,positive,0.9998735189437866,Dashen,3,love,Positive Feedback
831,መቸሸጠ,negative,0.6970565915107727,Dashen,5,መቸሸጠ,Other
832,gadaa,negative,0.7211463451385498,Dashen,5,gadaa,Other
833,Massive upgrade from the Amole app.,positive,0.9646419286727904,Dashen,5,massive upgrade amole app,Other
834,very good for this app,positive,0.9998138546943665,Dashen,5,good app,Positive Feedback
836,this app better than Amole . but the biometric on new update doesn't work,negative,0.999607503414154,Dashen,4,app well amole biometric new update work,UI/UX
837,Wow,positive,0.999592125415802,Dashen,5,wow,Positive Feedback
838,wow to it saff and this app,positive,0.998571276664734,Dashen,5,wow saff app,Positive Feedback
839,it too slow,negative,0.9996801614761353,Dashen,3,slow,UI/UX
840,ዳሽን ባንክ ይለያል,negative,0.8337252736091614,Dashen,4,ዳሽን ባንክ ይለያል,Other
841,real life changer,positive,0.9997788071632384,Dashen,5,real life changer,UI/UX
843,nice application,positive,0.9998229146003724,Dashen,5,nice application,Positive Feedback
844,useless app ever loading take long,negative,0.9997350573539734,Dashen,1,useless app load long,"Negative Feedback, User Experience"
845,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",positive,0.999617338180542,Dashen,5,game changer app dashen bank super app fast secure easy use click payment make send money super quick qr code payment perfect cashless shopping love biometric login easy airtime bill payment need place dashen bank raise bar digital banking ethiopia highly recommend,"Account Access, UI/UX, Transaction, Security, Feature Request, Positive Feedback, User Experience"
846,very useful App,positive,0.9995785355567932,Dashen,1,useful app,User Experience
847,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",negative,0.8351486325263977,Dashen,2,simple robust feature yes endless loading screen kill fun use day fix glitch yeet high rating,"UI/UX, Feature Request, User Experience"
848,Wawww,negative,0.941803812980652,Dashen,5,wawww,Other
849,it is good but some times says duplicate transaction why?,negative,0.9836630821228028,Dashen,5,good time say duplicate transaction,"Transaction, Positive Feedback"
850,very Nice,positive,0.9998563528060912,Dashen,5,nice,Positive Feedback
851,its best,positive,0.9998121857643129,Dashen,5,good,Positive Feedback
852,it is not as good as to the other mobile bank app.,negative,0.999786913394928,Dashen,1,good mobile bank app,Positive Feedback
853,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",positive,0.9996517896652222,Dashen,5,good good arrive empower financial freedom experience seamless banking fingertip dashen bank empower financial freedom anytime innovation meet convenience dashen bank mobile banking innovation meet convenience secure reliable bank confidence,"Security, Positive Feedback"
854,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,negative,0.9939862489700316,Dashen,4,change update version collect comment feed improve version superapp mot function today,"UI/UX, Positive Feedback"
855,The best app ever in finance sector,positive,0.9998089671134948,Dashen,5,good app finance sector,Positive Feedback
856,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,negative,0.9983357787132264,Dashen,3,good app compitator confuse transfer need otp pin user inter pin instead otp know litrecy level society device base not know need otp try fix,"UI/UX, Transaction, Feature Request, Positive Feedback, User Experience"
857,dashen bank or dashen super app?,negative,0.9937525391578674,Dashen,1,dashen bank dashen super app,Positive Feedback
858,wowwwe app,positive,0.9829692840576172,Dashen,5,wowwwe app,Positive Feedback
859,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,negative,0.9994332194328308,Dashen,2,transfer bank account hastle inconvenient see try,"Transaction, User Experience"
860,always lagging,negative,0.9998013377189636,Dashen,1,lag,UI/UX
861,Amazing Application...,positive,0.9998786449432372,Dashen,5,amazing application,Positive Feedback
862,Fantastic,positive,0.9998743534088136,Dashen,5,fantastic,Positive Feedback
863,"Dashen bank app is very good, but sometimes it is not working well",negative,0.9976341724395752,Dashen,5,dashen bank app good work,Positive Feedback
864,its my choice,positive,0.9962010979652404,Dashen,5,choice,Other
865,wow apo,positive,0.99947851896286,Dashen,5,wow apo,Positive Feedback
866,awesome app keep going,positive,0.9998502731323242,Dashen,5,awesome app go,Positive Feedback
868,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",positive,0.9992207288742064,Dashen,5,grow ethiopian digital banking step ahead feture simple fast convince,User Experience
869,Game changer,positive,0.988757073879242,Dashen,5,game changer,UI/UX
870,Totally amazing,positive,0.9998782873153688,Dashen,5,totally amazing,Positive Feedback
871,super 😎,positive,0.9331682920455932,Dashen,5,super,Positive Feedback
872,what a helpful app!!!!,positive,0.9990901947021484,Dashen,5,helpful app,Customer Support
873,Good,positive,0.999816119670868,Dashen,4,good,Positive Feedback
874,nice,positive,0.9998552799224854,Dashen,5,nice,Positive Feedback
875,"To be honest, best banking and lifestyle app in Ethiopia.",positive,0.9997262358665466,Dashen,5,honest good banking lifestyle app ethiopia,Positive Feedback
876,fast,positive,0.9989494681358336,Dashen,5,fast,Other
877,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",positive,0.9966461062431335,Dashen,5,seamless digital platform db superapp live motto step ahead,Positive Feedback
878,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",positive,0.9991555213928224,Dashen,4,app make digital banking effortless convenient user friendly interface secure transaction excellent feature manage finance efficiently,"Transaction, Security, Feature Request, Positive Feedback, User Experience"
879,Amazing app super easy to use and best design. loved it.,positive,0.9998630285263062,Dashen,5,amazing app super easy use good design love,"Account Access, Positive Feedback, User Experience"
880,its the best ever,positive,0.9998552799224854,Dashen,5,good,Positive Feedback
881,excellent game changer App,positive,0.9998358488082886,Dashen,5,excellent game changer app,"UI/UX, Positive Feedback"
882,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,positive,0.9995176792144777,Dashen,5,highly excited application favorable preferrable mobile app,Other
883,it seems me logging out within minutes,negative,0.9982207417488098,Dashen,1,log minute,Account Access
884,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,negative,0.985798954963684,Dashen,4,nice app especially gui get error send dashen bank receipter sms notification,"Transaction, Positive Feedback"
885,yes i want dashen super open,positive,0.999435007572174,Dashen,5,yes want dashen super open,Positive Feedback
886,Best App,positive,0.999686598777771,Dashen,5,best app,Positive Feedback
887,faster than this version,positive,0.9991979002952576,Dashen,5,fast version,UI/UX
888,"Best UI mobile banking app, props to design team",positive,0.9991565942764282,Dashen,5,good ui mobile banking app prop design team,"Account Access, Positive Feedback"
889,thank you,positive,0.9998352527618408,Dashen,4,thank,Positive Feedback
890,great app,positive,0.999821126461029,Dashen,5,great app,Positive Feedback
891,bad.,negative,0.9997698664665222,Dashen,1,bad,Negative Feedback
892,Dashen bank always one step ahead,positive,0.9996015429496764,Dashen,5,dashen bank step ahead,Other
893,dashen super app is secure band very easy,positive,0.9899651408195496,Dashen,5,dashen super app secure band easy,"Security, Positive Feedback, User Experience"
894,It is very fast and secured mobile banking app! I like this app!,positive,0.9995939135551452,Dashen,5,fast secure mobile banking app like app,Security
895,best app I have ever seen,positive,0.9996102452278136,Dashen,5,good app see,Positive Feedback
896,best of best,positive,0.9997496008872986,Dashen,5,good good,Positive Feedback
897,waw,negative,0.7346178889274597,Dashen,5,waw,Other
898,best app,positive,0.999686598777771,Dashen,5,good app,Positive Feedback
899,Its slow when i try to see the Recent Transaction and stucked,negative,0.9992387294769288,Dashen,1,slow try recent transaction stucke,"UI/UX, Transaction"
900,wowslnwoooo wowwww amazing !!!!!!!!,positive,0.999722182750702,Dashen,5,wowslnwoooo wowwww amazing,Positive Feedback
901,wow appl,positive,0.9994691014289856,Dashen,5,wow appl,Positive Feedback
902,why do i have to change a pin number i use my finger print so dummy,negative,0.9994646906852722,Dashen,1,change pin number use finger print dummy,"UI/UX, User Experience"
903,very nice,positive,0.9998563528060912,Dashen,5,nice,Positive Feedback
904,great,positive,0.9998630285263062,Dashen,4,great,Positive Feedback
905,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",negative,0.9997708201408386,Dashen,1,slow lack feature super app high rating give employee customer,"UI/UX, Customer Support, Feature Request, Positive Feedback"
906,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",positive,0.9996446371078492,Dashen,5,smooth secure experience transfer bill payment tracking expense effortless intuitive design make banking,"Account Access, Transaction, Security"
907,Very easy and Fast.,positive,0.9995487332344056,Dashen,5,easy fast,User Experience
908,Incomparably user-friendly and fast app for mobile banking.,negative,0.939275562763214,Dashen,5,incomparably user friendly fast app mobile banking,User Experience
909,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",negative,0.9993688464164734,Dashen,2,super app repeatedly fail transaction waste customer valuable time system upgrade time traffic demand technical difficulty reflect customer,"UI/UX, Transaction, Customer Support, Positive Feedback"
910,execellent,negative,0.9866806864738464,Dashen,5,execellent,Other
911,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",positive,0.9998038411140442,Dashen,5,super app total game changer fast reliable pack need place seamless super convenient love,"UI/UX, Feature Request, Positive Feedback, User Experience"
912,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,negative,0.7598550915718079,Dashen,5,digital banking game changer,UI/UX
913,it is incredible product.,positive,0.9998867511749268,Dashen,5,incredible product,Other
914,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",positive,0.9997783303260804,Dashen,5,impressed app user friendly run smoothly feature need make task easy save lot time highly recommend,"Feature Request, User Experience"
915,ok,positive,0.9997851252555848,Dashen,5,ok,Other
916,"It's an amazing app, experience it!!",positive,0.9998760223388672,Dashen,5,amazing app experience,Positive Feedback
917,This is the best banking app ever. I recommend everyone to use it.,positive,0.9997599720954896,Dashen,5,good banking app recommend use,"Positive Feedback, User Experience"
918,It is the best application!!!,positive,0.9998468160629272,Dashen,5,good application,Positive Feedback
919,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",positive,0.9998323917388916,Dashen,5,exceptional digital experience supperapp bring new paradigm shift banking business bravo dashen,Other
920,its features are so dynamic,positive,0.999643087387085,Dashen,5,feature dynamic,Feature Request
921,fast &Friendly user Application.,positive,0.9993237257003784,Dashen,5,fast friendly user application,User Experience
922,"Fast, Reliable and User Friendly. Keep it Up",positive,0.9997664093971252,Dashen,5,fast reliable user friendly,User Experience
923,"#dashen super app is easy to use, secure & fast transaction😍",positive,0.9874821901321412,Dashen,5,dashen super app easy use secure fast transaction,"Transaction, Security, Positive Feedback, User Experience"
924,i love this app esp 3 click that make e-commerce easier and convinient.,positive,0.9995126724243164,Dashen,5,love app esp click e commerce easy convinient,"Positive Feedback, User Experience"
925,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,positive,0.9990369081497192,Dashen,5,dashen super app contain extend selection customer easily accessible friendly use,"Account Access, Customer Support, Positive Feedback, User Experience"
926,Great for everyday banking and payments on the go,positive,0.9998255372047424,Dashen,5,great everyday banking payment,"Transaction, Positive Feedback"
927,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",positive,0.9997794032096864,Dashen,5,dashen super app impressive focus simplicity speed quality user interface clean easy understand transaction process quickly overall quality app notch dashen bank customer ዳሸን ባንክ አንድ እርምጃ,"Transaction, Customer Support, Positive Feedback, User Experience"
928,making transactions has never been easier. the new update is just amazing,positive,0.9998310804367064,Dashen,5,make transaction easy new update amazing,"UI/UX, Transaction, Positive Feedback, User Experience"
929,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",positive,0.9850903749465942,Dashen,5,app usefull function easy payment system connect seller have reasonable price,"UI/UX, Transaction, User Experience"
930,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,positive,0.999284565448761,Dashen,5,app great user interface comprehensive payment e commerce platform include unique feature chat banking budget,"Transaction, Feature Request, Positive Feedback, User Experience"
931,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,negative,0.9886249303817748,Dashen,5,betam mirt ena betam le atikakem kelel yale ena michu application nw,Other
932,Convenient!,positive,0.9936902523040771,Dashen,5,convenient,User Experience
933,It is an amazing application that meets the needs of customers.,positive,0.999864935874939,Dashen,5,amazing application meet need customer,"Customer Support, Feature Request, Positive Feedback"
934,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,positive,0.973114848136902,Dashen,5,effecting payment app create convenience recipient easily confirm payment receive,Transaction
935,the best Supper App ever,positive,0.999849796295166,Dashen,5,good supper app,Positive Feedback
936,"This is the best app ever, when is it planned to include digital lending and gasification?",positive,0.9990382194519044,Dashen,5,good app plan include digital lending gasification,Positive Feedback
937,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",positive,0.999815046787262,Dashen,5,powerful local solution rival global app love easy explore service product,"Customer Support, Positive Feedback, User Experience"
938,Dashen bank is my number one choice,positive,0.9996331930160522,Dashen,5,dashen bank number choice,Other
939,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,positive,0.9994714856147766,Dashen,5,assefa genetu dashen superup late inclussive happy super,Positive Feedback
940,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",positive,0.9991614818572998,Dashen,5,app incredibly user friendly bring multiple service place fast intuitive make daily task super convenient true solution,"Customer Support, Positive Feedback, User Experience"
941,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",positive,0.9998248219490052,Dashen,5,proudly ethiopia innovation deliver promise marketplace major boost local commerce,Other
942,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,positive,0.9990429282188416,Dashen,5,fanrastic user friendly app bravo dashen bank thank,"Positive Feedback, User Experience"
943,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",positive,0.9997945427894592,Dashen,5,good digital platform smooth transaction seamless shopping experience highly recommend,"Transaction, Positive Feedback"
944,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,positive,0.9997891783714294,Dashen,5,proudly ethiopia innovation deliver expectation marketplace feature big win local shopper bnd seller,Feature Request
945,"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",positive,0.9998010993003844,Dashen,5,dashen super app game changer fast user friendly pack feature everyday banking transaction super convenient love need mobile banking utility payment place interface clean work smoothly definitely good app highly recommend,"UI/UX, Transaction, Feature Request, Positive Feedback, User Experience"
946,Easy to use and has many options. It is the best financial app I have ever used.,positive,0.9997546076774596,Dashen,5,easy use option good financial app,"Feature Request, Positive Feedback, User Experience"
947,"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",positive,0.9998537302017212,Dashen,5,highly impressed dash bank nail app secure reliable pack feature use daily,"Security, Feature Request, User Experience"
